example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version
brick3-0627,law,Does the Consumer Protection Act apply to a state corporation?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0628,law,What does the Competition Act say about director liability?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0629,law,Can a foreign company be sued for money laundering?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0630,law,Is sharing customer data with third parties allowed under the Public Procurement Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0631,law,Does the Data Protection Act 2019 apply to a cooperative society?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0632,law,How does a court handle boundary land disputes under the High Court Commercial Rules?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0633,law,What notice is required before freezing a corporate bank account under the Constitution?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0634,law,Does the Employment Act apply to a statutory body?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0635,law,Does the Companies Act apply to a statutory body?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0636,law,What does Kenyan law say about unfair market practices?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0637,law,What does the Competition Act say about whistleblower protection?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0638,law,Is dismissing a union member allowed under the Access to Information Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0639,law,How do judicial review applications operate against decisions of administrative tribunals?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0640,law,What does the Environment and Land Court Act say about customer data sharing?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0641,law,What does the Law of Contract Act say about employee termination?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0642,law,What does the Environment and Land Court Act say about whistleblower protection?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0643,law,Can a church be sued for insider trading?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0644,law,Is dismissing an employee without notice allowed under Kenyan law?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0645,law,Is sharing customer data with third parties allowed under Kenyan law?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0646,law,How does a court handle shareholder deadlocks under the Civil Procedure Code?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0647,law,How does a court handle commercial lease defaults under the Evidence Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0648,law,What does the Penal Code say about airtime data privacy?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0649,law,Does the Insolvency Act apply to a school?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0650,law,What does the Fair Administrative Action Act say about customer data sharing?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0651,law,Does the Labour Relations Act apply to a church?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0652,law,Can a state corporation be sued for fraud?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0653,law,Is breaching non-compete clauses allowed under the Fair Administrative Action Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0654,law,Does the Labour Relations Act apply to a statutory body?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0655,law,Can a school be sued for breach of contract?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0656,law,How does a court handle constructive dismissal claims under the High Court Commercial Rules?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0657,law,What constitutes criminal negligence under occupational safety laws?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0658,law,Is withholding severance pay allowed under the Labour Relations Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0659,law,How does a court handle trademark infringement disputes under the Evidence Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0660,law,Can a cooperative society be sued for breach of contract?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0661,law,What notice is required before enforcing a mortgage charge under the Constitution?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0662,law,What are the legal steps for transferring land title deeds at the ministry registry?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0663,law,How does a court handle boundary land disputes under the Appellate Rules?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0664,law,Can a non-governmental organization be sued for identity theft?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0665,law,Can a non-governmental organization be sued for insider trading?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0666,law,Can a sole trader be sued for tax evasion?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0667,law,Can a school be sued for insider trading?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0668,law,What does the Fair Administrative Action Act say about unfair market practices?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0669,law,What does the Consumer Protection Act say about airtime data privacy?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0670,law,How does a court handle commercial lease defaults under the Civil Procedure Code?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0671,law,Is selling expired goods allowed under the Environment and Land Court Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0672,law,What notice is required before revoking a commercial license under the Constitution?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0673,law,Does the Law of Contract Act apply to a statutory body?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0674,law,How does a court handle constructive dismissal claims under the Civil Procedure Code?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0675,law,Does the Competition Act apply to a statutory body?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0676,law,What notice is required before freezing a corporate bank account under the Land Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0677,law,What does the Constitution say about monopoly cartels?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0678,law,Can a statutory body be sued for identity theft?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0679,law,What does the Penal Code say about unfair market practices?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0680,law,Is unlawful eviction of tenants allowed under the Penal Code?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0681,law,What does the Land Act say about director liability?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0682,law,Is dismissing an employee without notice allowed under the Public Procurement Act?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0683,law,Does the Labour Relations Act apply to a state corporation?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0684,law,What does the Law of Contract Act say about director liability?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
